=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 10:15:57 =~=~=~=~=~=~=~=~=~=~=~=
0.010,5.168,-8.260,1.960,1.820,1.820
0.029,5.135,-8.284,1.960,1.960,1.960
-0.019,5.135,-8.255,1.960,1.890,1.890
0.019,5.140,-8.270,1.960,1.960,1.820
0.014,5.145,-8.274,1.890,1.890,1.890
-0.005,5.173,-8.260,1.960,1.960,1.890
0.010,5.140,-8.274,1.960,1.960,1.960
0.033,5.173,-8.279,1.890,1.890,1.890
0.019,5.164,-8.265,1.960,1.960,1.960
0.010,5.145,-8.270,1.960,1.960,1.960
0.033,5.149,-8.260,1.960,1.960,1.820
0.019,5.159,-8.284,1.890,1.890,1.890
0.005,5.140,-8.279,1.890,2.030,2.030
0.019,5.154,-8.284,1.960,1.960,1.960
0.024,5.149,-8.279,1.890,1.890,1.890
0.019,5.154,-8.250,1.890,2.030,2.030
0.019,5.145,-8.274,1.890,1.890,2.030
0.048,5.149,-8.274,1.890,1.890,1.890
0.024,5.140,-8.279,1.960,1.960,1.960
0.005,5.149,-8.265,1.820,1.820,1.820
0.010,5.154,-8.274,1.960,1.960,1.960
0.019,5.140,-8.274,1.890,1.890,1.890
0.010,5.149,-8.274,2.030,1.960,2.030
0.019,5.135,-8.284,1.960,1.960,1.960
0.019,5.164,-8.289,1.890,1.890,1.890
0.005,5.164,-8.270,1.960,1.960,1.890
0.014,5.145,-8.284,1.890,1.890,1.890
0.029,5.145,-8.250,1.960,1.960,1.960
-0.010,5.154,-8.284,1.960,1.960,1.890
0.010,5.149,-8.260,1.890,1.890,1.820
0.033,5.149,-8.289,1.960,1.960,1.960
0.014,5.154,-8.279,2.030,2.030,1.960
0.014,5.159,-8.274,1.960,1.960,2.030
0.010,5.140,-8.274,1.890,1.890,1.890
0.024,5.135,-8.284,2.030,2.030,2.030
0.014,5.140,-8.265,1.960,1.960,1.960
0.010,5.140,-8.270,1.890,1.890,1.890
0.010,5.145,-8.284,1.960,1.960,1.960
0.019,5.145,-8.227,1.960,1.960,2.030
0.014,5.159,-8.279,1.890,1.890,1.890
0.000,5.149,-8.260,2.030,1.960,1.960
0.033,5.149,-8.260,2.030,2.100,2.100
-0.010,5.154,-8.279,2.170,2.170,2.170
0.010,5.164,-8.274,1.960,1.960,1.960
0.019,5.130,-8.284,1.820,1.820,1.960
0.029,5.149,-8.260,1.960,1.960,2.030
-0.014,5.145,-8.274,2.100,2.100,2.100
0.033,5.168,-8.303,2.030,2.030,2.030
0.038,5.125,-8.284,1.890,1.890,1.820
-0.010,5.125,-8.217,1.820,1.820,1.890
-0.010,5.145,-8.241,2.100,2.100,2.100
0.043,5.145,-8.298,2.170,2.170,2.170
0.033,5.130,-8.313,2.030,2.030,1.820
-0.019,5.130,-8.241,1.820,1.820,1.820
0.005,5.149,-8.236,2.240,2.240,2.240
0.043,5.154,-8.313,2.170,2.170,2.100
0.033,5.140,-8.365,1.540,1.540,1.540
0.005,5.140,-8.255,1.400,1.750,1.750
0.000,5.145,-8.222,2.030,1.960,1.960
0.038,5.140,-8.303,2.170,2.170,2.170
0.019,5.159,-8.337,1.820,1.820,1.820
0.014,5.135,-8.274,1.610,1.610,1.610
0.010,5.145,-8.227,1.960,1.820,1.820
0.010,5.164,-8.274,2.240,2.240,2.170
0.010,5.130,-8.313,1.890,1.890,1.890
0.024,5.149,-8.317,1.750,1.680,1.680
0.019,5.154,-8.260,1.820,1.820,1.750
0.014,5.135,-8.270,2.030,2.030,2.100
0.014,5.140,-8.298,2.100,1.960,1.960
0.033,5.168,-8.308,1.820,1.820,1.890
0.029,5.140,-8.274,1.960,1.960,1.890
0.005,5.145,-8.274,1.890,1.890,1.890
0.033,5.135,-8.260,1.960,1.820,1.820
0.014,5.145,-8.274,1.680,1.680,1.680
0.024,5.130,-8.265,1.960,2.100,2.100
0.014,5.145,-8.279,1.960,1.890,1.960
0.019,5.154,-8.260,1.890,1.820,1.890
0.014,5.149,-8.284,1.960,1.960,1.960
0.014,5.164,-8.260,1.960,1.960,1.960
-0.005,5.154,-8.298,1.890,1.890,1.820
0.019,5.135,-8.260,1.890,1.890,1.960
0.014,5.159,-8.260,1.960,1.960,1.960
0.005,5.145,-8.260,1.890,1.890,1.890
0.024,5.121,-8.270,1.960,1.960,1.960
-0.005,5.140,-8.274,1.890,1.960,1.960
0.014,5.159,-8.294,1.960,1.890,1.890
0.033,5.140,-8.279,1.960,1.820,1.820
0.033,5.154,-8.294,1.820,1.960,1.960
0.010,5.140,-8.270,1.960,1.960,1.960
0.029,5.145,-8.298,1.960,1.960,1.960
0.010,5.145,-8.270,1.820,1.820,1.820
0.024,5.125,-8.279,2.030,2.030,2.030
0.005,5.140,-8.270,1.960,1.820,1.820
0.014,5.140,-8.255,1.960,1.960,1.960
0.019,5.164,-8.274,1.890,1.890,1.890
0.029,5.168,-8.260,1.960,1.960,1.960
0.029,5.145,-8.298,1.960,1.960,1.820
0.024,5.130,-8.284,2.030,2.030,2.030
0.014,5.145,-8.284,2.030,2.030,2.030
0.033,5.145,-8.298,1.820,1.820,1.820
0.019,5.159,-8.274,1.960,1.890,1.890
0.024,5.145,-8.274,1.960,1.820,1.960
0.014,5.149,-8.279,1.960,1.960,1.960
0.033,5.159,-8.279,1.890,1.890,1.890
0.005,5.135,-8.289,1.960,1.960,1.960
0.005,5.149,-8.274,1.960,1.960,1.960
0.024,5.159,-8.279,1.890,1.890,1.890
0.014,5.145,-8.294,1.960,1.960,1.960
0.014,5.149,-8.284,1.820,1.820,1.820
0.024,5.154,-8.289,1.960,1.960,1.960
0.033,5.135,-8.270,1.890,1.890,1.890
0.010,5.173,-8.308,2.100,2.100,1.890
0.024,5.140,-8.284,1.960,1.960,1.960
0.024,5.149,-8.279,1.820,1.960,1.960
0.038,5.173,-8.317,1.680,1.680,1.610
0.010,5.125,-8.231,1.540,1.960,1.960
-0.019,5.188,-8.337,2.030,1.890,1.890
0.048,5.125,-8.289,1.540,1.540,1.750
0.033,5.159,-8.294,1.400,1.820,1.750
-0.053,5.145,-8.222,2.030,2.030,1.750
-0.014,5.159,-8.236,2.030,2.030,1.750
0.057,5.130,-8.274,2.170,2.170,1.820
-0.005,5.121,-8.260,1.960,1.960,2.100
-0.019,5.168,-8.303,1.890,1.890,1.820
0.038,5.135,-8.255,1.960,1.960,2.030
0.033,5.164,-8.260,1.820,1.820,1.820
-0.014,5.125,-8.274,2.030,1.890,1.890
-0.005,5.159,-8.265,1.890,1.890,2.100
0.043,5.164,-8.274,2.100,2.100,2.170
-0.010,5.135,-8.222,2.310,2.310,2.030
-0.024,5.154,-8.289,1.960,2.170,2.170
0.057,5.164,-8.294,2.240,2.100,2.100
0.014,5.178,-8.341,1.960,1.960,2.310
0.019,5.145,-8.322,2.240,2.240,2.030
0.029,5.106,-8.222,1.680,1.680,1.680
0.010,5.159,-8.217,2.240,2.240,2.240
0.019,5.240,-8.518,2.100,2.100,0.070
0.067,5.078,-8.313,5.460,-1.260,-1.470
-0.029,5.154,-8.227,1.680,1.680,1.680
-0.010,5.168,-8.284,2.520,2.450,2.450
0.053,5.140,-8.255,2.170,2.380,2.380
-0.024,5.116,-8.279,3.010,2.100,2.100
-0.029,5.154,-8.246,1.890,2.450,2.240
0.024,5.140,-8.188,1.890,2.450,2.450
0.024,5.164,-8.298,2.030,2.240,2.240
-1.216,5.145,-8.294,1.750,1.750,2.240
0.019,5.145,-8.279,2.030,2.030,2.030
0.024,5.188,-8.490,5.390,5.390,4.690
0.048,5.135,-8.097,7.840,7.070,0.140
-0.029,5.063,-8.260,4.410,4.410,1.120
0.010,5.092,-8.222,0.420,3.430,4.410
0.033,5.168,-8.279,3.150,3.150,1.400
0.038,5.164,-8.241,0.420,0.420,0.420
0.005,5.168,-8.231,4.270,4.270,4.270
0.019,5.173,-8.270,2.100,2.870,2.870
0.048,5.164,-8.313,1.120,1.120,2.100
0.019,5.125,-8.236,3.150,3.150,3.150
-0.010,5.130,-8.217,2.450,2.450,2.450
0.029,5.140,-8.322,1.750,1.750,1.750
0.010,5.111,-8.279,2.730,2.730,2.730
0.014,5.135,-8.260,2.450,1.470,1.470
0.014,5.226,-8.313,3.430,3.430,-0.210
-0.043,5.197,-8.380,5.880,5.880,2.520
0.038,5.140,-8.308,1.820,1.820,2.310
0.048,5.111,-8.274,-0.140,-0.140,4.480
0.024,5.197,-8.274,0.490,0.490,4.060
0.024,4.996,-8.097,1.330,1.330,2.800
-0.033,5.168,-8.246,3.570,3.570,6.720
-0.010,5.178,-8.274,5.110,5.110,1.890
0.057,5.097,-8.346,2.940,2.940,2.940
0.014,5.159,-8.361,2.450,0.280,0.280
-0.048,5.168,-8.102,1.470,1.470,3.640
0.077,5.097,-8.140,4.480,4.480,7.350
0.062,5.164,-8.408,2.380,0.630,0.630
-0.081,5.068,-8.203,0.630,0.630,2.870
0.038,5.154,-8.164,1.470,1.470,1.470
0.086,5.168,-8.298,1.680,1.540,1.540
-0.048,5.135,-8.303,2.240,2.660,2.660
-0.005,5.111,-8.227,1.680,1.680,1.960
0.067,5.154,-8.169,2.100,4.060,4.060
0.029,5.078,-8.289,1.540,1.540,1.470
0.038,5.154,-8.313,0.560,0.560,0.560
0.029,5.125,-8.207,2.450,2.450,2.450
0.010,5.130,-8.236,2.590,2.590,2.590
0.010,5.149,-8.332,1.470,1.750,1.750
0.057,5.159,-8.274,1.820,1.890,1.890
0.024,5.149,-8.231,1.750,1.820,1.820
-0.029,5.145,-8.241,2.100,2.030,2.030
0.048,5.149,-8.337,1.820,1.820,1.890
0.029,5.135,-8.308,1.680,1.470,1.680
-0.019,5.145,-8.260,1.750,1.610,1.820
0.005,5.125,-8.231,1.610,1.750,1.750
0.033,5.168,-8.322,1.820,1.820,1.820
-0.024,5.164,-8.289,2.030,1.890,1.890
0.014,5.159,-8.274,1.960,2.100,1.960
0.043,5.145,-8.303,1.610,1.610,1.820
-0.019,5.149,-8.294,1.820,1.820,1.680
-0.010,5.154,-8.231,2.100,2.100,1.960
0.048,5.159,-8.289,1.960,1.960,1.820
0.024,5.116,-8.284,1.960,1.960,1.890
0.005,5.154,-8.231,1.960,1.960,1.890
0.010,5.149,-8.260,2.030,1.960,1.960
0.053,5.130,-8.289,1.960,1.960,2.030
-0.014,5.159,-8.298,1.820,1.820,1.750
-0.014,5.154,-8.231,1.960,1.960,1.890
0.038,5.168,-8.294,1.960,1.960,1.960
0.029,5.149,-8.260,1.890,1.890,1.890
-0.014,5.130,-8.255,1.960,1.890,1.890
0.019,5.168,-8.270,1.960,1.890,1.890
0.029,5.168,-8.274,1.960,1.960,1.960
0.000,5.145,-8.265,1.820,1.820,1.820
-0.010,5.145,-8.284,1.050,1.050,1.050
0.014,5.226,-8.322,3.150,3.150,3.150
0.048,5.121,-8.303,4.620,3.010,3.010
0.000,5.173,-8.341,3.360,0.770,0.770
0.024,5.140,-8.250,2.310,1.820,1.820
0.029,5.135,-8.231,1.610,2.520,2.520
0.033,5.173,-8.322,2.590,2.030,2.030
0.029,5.116,-8.260,2.520,2.100,1.680
0.005,5.178,-8.298,1.470,1.470,1.470
0.038,5.188,-8.294,2.170,1.960,1.960
0.014,5.149,-8.255,1.890,2.030,2.030
0.000,5.164,-8.284,1.750,1.610,1.610
0.000,5.135,-8.241,1.960,1.960,1.960
0.033,5.135,-8.289,1.890,1.820,1.820
0.000,5.140,-8.294,1.750,1.680,1.680
0.014,5.168,-8.303,1.820,1.820,2.590
0.014,5.192,-8.346,2.450,2.730,2.730
0.033,5.145,-8.303,1.540,1.540,1.750
-0.010,5.159,-8.198,1.470,1.470,1.890
0.014,5.183,-8.308,2.100,2.100,2.100
0.038,5.121,-8.274,2.030,2.030,2.030
-0.014,5.135,-8.384,1.960,1.960,1.960
-0.010,5.130,-8.308,0.980,0.980,0.980
0.038,5.149,-8.246,2.240,2.100,2.100
0.005,5.173,-8.332,0.490,0.490,1.400
0.005,5.154,-8.260,3.780,3.290,3.290
0.010,5.140,-8.236,1.470,1.470,1.470
-0.005,5.178,-8.274,1.820,2.030,2.030
0.010,5.116,-8.260,2.520,2.520,2.380
-1.216,5.168,-8.303,1.890,1.890,1.540
0.029,5.154,-8.303,2.100,2.100,2.100
0.033,5.145,-8.255,1.890,2.030,2.030
0.005,5.168,-8.303,1.750,1.610,1.610
0.029,5.135,-8.274,2.100,2.100,1.960
0.024,5.159,-8.255,1.750,1.750,1.750
0.019,5.173,-8.274,2.170,2.170,1.820
0.024,5.121,-8.236,2.030,2.030,3.150
0.005,5.145,-8.308,3.570,3.570,0.910
0.029,5.092,-8.260,1.400,1.400,1.400
0.024,5.168,-8.246,2.310,3.010,3.010
-0.005,5.168,-8.274,2.310,2.100,2.100
0.024,5.140,-8.246,2.450,2.030,2.030
0.000,5.164,-8.279,2.170,1.610,1.750
0.014,5.168,-8.284,1.890,1.890,1.890
0.024,5.121,-8.250,1.960,1.960,2.240
0.014,5.192,-8.270,2.030,2.030,1.890
0.005,5.145,-8.260,2.520,1.960,1.750
0.014,5.159,-8.270,1.750,1.750,2.170
-0.010,5.149,-8.327,1.820,1.820,1.750
0.000,5.116,-8.255,2.100,2.100,2.100
0.024,5.164,-8.279,1.540,1.540,1.540
0.019,5.145,-8.274,1.960,1.960,1.960
0.014,5.135,-8.246,1.960,1.960,1.960
0.000,5.168,-8.313,1.610,1.610,1.610
0.024,5.130,-8.270,2.030,2.030,2.030
0.010,5.130,-8.236,2.030,1.890,1.890
0.005,5.164,-8.332,1.820,1.750,1.750
0.024,5.145,-8.274,1.820,2.170,2.170
0.005,5.183,-8.308,1.820,1.820,1.820
0.014,5.145,-8.265,2.100,1.820,1.820
0.029,5.154,-8.274,1.750,1.960,1.960
0.029,5.149,-8.294,1.960,1.890,1.820
0.005,5.130,-8.255,2.030,2.030,2.030
0.019,5.106,-8.250,2.030,1.820,1.820
0.005,5.164,-8.265,1.890,1.890,1.890
0.019,5.140,-8.279,2.100,2.100,2.030
0.010,5.154,-8.279,1.750,1.820,1.820
0.014,5.140,-8.284,1.890,1.890,1.890
0.038,5.145,-8.270,1.890,1.890,1.890
0.005,5.168,-8.274,1.960,1.960,1.960
0.019,5.145,-8.265,1.960,2.030,2.030
0.029,5.135,-8.255,1.890,1.890,2.030
0.029,5.145,-8.284,1.960,1.960,1.960
0.010,5.125,-8.255,2.030,2.030,2.030
0.029,5.154,-8.279,1.820,1.820,1.820
0.029,5.135,-8.255,1.890,1.890,1.960
0.014,5.159,-8.265,1.890,1.890,1.890
0.014,5.125,-8.279,1.890,1.890,1.890
0.019,5.154,-8.260,1.960,1.960,1.960
0.024,5.168,-8.274,1.820,1.820,1.820
0.014,5.130,-8.284,1.890,1.890,1.890
0.033,5.154,-8.255,2.030,2.030,2.030
0.033,5.168,-8.274,1.750,1.820,1.820
0.038,5.130,-8.270,2.870,1.960,1.960
0.019,5.159,-8.279,1.470,1.470,1.680
0.038,5.154,-8.260,0.700,2.940,2.940
0.014,5.202,-8.265,3.500,1.890,1.890
0.019,5.140,-8.313,2.450,0.980,0.980
0.014,5.140,-8.265,3.150,3.150,2.520
0.019,5.145,-8.274,2.240,2.030,1.820
0.024,5.164,-8.294,1.750,1.750,1.750
0.019,5.130,-8.279,1.750,1.750,2.170
0.000,5.173,-8.279,1.680,2.450,2.100
0.038,5.140,-8.279,1.820,1.820,1.820
0.033,5.168,-8.284,1.610,1.820,2.100
0.029,5.149,-8.265,1.960,2.100,2.100
0.014,5.140,-8.265,1.960,1.960,1.960
0.024,5.173,-8.255,1.960,1.820,1.820
0.010,5.130,-8.289,2.030,1.890,1.890
0.010,5.135,-8.284,1.890,2.030,2.030
0.019,5.149,-8.279,1.960,1.960,1.960
0.010,5.154,-8.289,1.960,1.960,1.960
